game_time,play_mode,player_no,team,team_side,robot_world_x,robot_world_y,robot_world_z,role,ball_visible,ball_rel_x,ball_rel_y,ball_rel_z,ball_world_x,ball_world_y,ball_world_z,goal_rel_x,goal_rel_y,nearest_teammate_id,nearest_teammate_world_x,nearest_teammate_world_y,nearest_teammate_dist_to_ball,event
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,,,,,,,,,,,,,kickoff_start
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,20.6,7.259,-3.438,14.062,-0.609,-3.773,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,22.033,1.529,-0.439,6.907,-2.064,-1.062,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,22.079,0.859,-0.444,5.987,-2.068,-0.633,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,22.096,-0.174,-0.37,5.454,-2.044,-0.315,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,22.093,-0.425,-0.371,5.484,-2.048,-0.039,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,22.095,-0.378,-0.301,5.716,-2.06,0.322,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,22.097,-0.316,-0.116,5.903,-2.066,0.542,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,22.099,-0.212,-0.015,6.071,-2.071,0.645,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,22.089,-0.151,0.084,6.073,-2.058,0.747,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,22.089,-0.031,0.17,6.133,-2.06,0.77,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.9,0.0,attacker,0,22.059,-0.05,0.233,6.127,-2.128,0.812,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.8,0.0,attacker,1,22.01,-0.219,1.123,6.23,-2.196,1.168,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.7,0.0,attacker,0,21.97,0.102,0.935,6.208,-2.272,0.396,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.6,0.0,attacker,1,21.968,0.307,-0.004,6.199,-2.328,-1.097,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.5,0.0,attacker,0,21.91,0.047,-0.659,6.126,-2.352,-1.491,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.4,0.0,attacker,1,21.85,0.038,0.038,6.154,-2.39,-1.378,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.3,0.0,attacker,0,21.728,0.095,0.985,6.172,-2.412,-0.988,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.2,0.0,attacker,1,21.645,-0.098,1.028,6.213,-2.45,-0.507,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.1,0.0,attacker,0,21.595,-0.164,0.429,6.173,-2.468,-0.838,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.0,0.0,attacker,1,21.524,0.034,0.511,6.307,-2.472,-1.421,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,18.9,0.0,attacker,0,21.454,-0.166,-0.815,6.362,-2.458,-2.092,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,18.8,0.0,attacker,1,21.387,-0.336,-1.143,6.528,-2.52,-2.009,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,18.7,0.0,attacker,0,21.332,-0.168,-0.57,6.656,-2.599,-1.273,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,18.6,0.0,attacker,1,21.234,-0.137,0.489,6.713,-2.627,-0.684,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,18.5,0.0,attacker,0,21.115,-0.154,1.018,6.75,-2.638,-0.198,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,18.4,0.0,attacker,1,21.079,-0.066,0.224,6.778,-2.676,-0.359,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,18.3,0.0,attacker,0,20.965,0.142,1.019,6.83,-2.679,-0.644,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,18.2,0.0,attacker,1,20.924,0.332,-0.362,6.846,-2.665,-1.635,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,18.1,0.0,attacker,0,20.846,0.007,-1.013,6.826,-2.685,-1.871,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,18.0,0.0,attacker,1,20.794,-0.073,-0.483,6.824,-2.76,-1.283,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,17.9,0.0,attacker,0,20.71,0.049,-0.115,6.854,-2.791,-0.878,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,17.8,0.0,attacker,1,20.576,0.057,0.985,6.889,-2.796,-0.414,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,17.7,0.0,attacker,0,20.503,-0.033,0.824,6.911,-2.82,-0.072,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,17.6,0.0,attacker,1,20.445,0.096,0.45,6.946,-2.842,-0.567,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,17.5,0.0,attacker,0,20.361,0.34,0.493,6.982,-2.845,-1.014,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,17.4,0.0,attacker,1,20.312,0.124,-0.848,6.885,-2.843,-1.881,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,17.3,0.0,attacker,0,20.239,-0.093,-0.916,6.918,-2.879,-1.807,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,17.2,0.0,attacker,1,20.178,-0.004,-0.264,6.934,-2.953,-1.036,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,17.1,0.0,attacker,0,20.074,0.026,0.484,6.941,-2.965,-0.766,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,17.0,0.0,attacker,1,19.964,-0.014,1.029,7.018,-2.99,-0.103,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,16.9,0.0,attacker,0,19.916,0.027,0.414,7.002,-3.017,-0.349,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,16.8,0.0,attacker,1,19.826,0.28,0.699,7.075,-3.016,-0.97,,,,,,,
