game_time,play_mode,player_no,team,team_side,robot_world_x,robot_world_y,robot_world_z,role,ball_visible,ball_rel_x,ball_rel_y,ball_rel_z,ball_world_x,ball_world_y,ball_world_z,goal_rel_x,goal_rel_y,nearest_teammate_id,nearest_teammate_world_x,nearest_teammate_world_y,nearest_teammate_dist_to_ball,event
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,20.887,22.995,-0.982,29.995,-0.887,-0.982,,,,,,,kickoff_start
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,21.022,-1.68,-0.232,4.989,-0.991,-0.357,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,21.056,1.156,0.313,6.545,-1.079,-0.49,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,21.08,0.022,0.092,5.798,-1.045,-0.223,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,21.061,-0.474,0.41,5.81,-1.032,-0.444,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,21.045,-0.437,-0.096,6.171,-1.012,-0.96,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,21.033,-0.62,-0.576,6.448,-1.008,-1.217,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,20.986,-0.696,0.29,6.906,-0.988,-0.705,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,20.935,-0.873,0.55,7.32,-0.956,-0.211,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,20.895,-0.576,0.544,7.944,-0.887,-0.301,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,20.851,-0.52,0.98,8.218,-0.84,-0.439,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,20.856,-0.324,-0.269,8.56,-0.763,-1.273,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,20.818,-0.611,-0.74,8.738,-0.717,-1.45,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,20.791,-0.61,-0.131,9.213,-0.658,-1.003,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,20.747,-0.726,0.156,9.503,-0.596,-0.727,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,20.703,-0.546,0.076,9.986,-0.488,-0.486,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,20.671,-0.408,0.451,10.277,-0.415,-0.381,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,20.622,-0.22,0.544,10.447,-0.329,-0.66,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,20.616,-0.282,-0.318,10.54,-0.29,-0.983,,,,,,,
