game_time,play_mode,player_no,team,team_side,robot_world_x,robot_world_y,robot_world_z,role,ball_visible,ball_rel_x,ball_rel_y,ball_rel_z,ball_world_x,ball_world_y,ball_world_z,goal_rel_x,goal_rel_y,nearest_teammate_id,nearest_teammate_world_x,nearest_teammate_world_y,nearest_teammate_dist_to_ball,event
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,0,,,,,,,,,,,,,kickoff_start
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,0,20.571,-21.084,-3.632,43.239,0.401,-3.688,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,1,29.54,-2.475,-0.611,26.302,9.321,-0.936,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,0,29.626,-0.934,-0.736,24.786,9.511,-0.671,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,1,29.647,-0.813,-0.29,24.114,9.584,-0.11,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,0,29.651,-0.742,0.102,23.709,9.605,0.595,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,1,29.671,-0.616,-0.42,23.246,9.65,0.469,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,0,29.681,-0.566,-0.474,22.943,9.671,0.504,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,1,29.695,-0.368,-0.373,22.658,9.683,0.772,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,0,29.697,-0.28,-0.347,22.526,9.686,0.758,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-20.0,0.0,attacker,1,29.709,-0.192,-0.166,22.474,9.694,0.854,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.917,0.0,attacker,0,29.691,-0.315,-0.138,22.428,9.764,0.761,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.834,0.0,attacker,1,29.676,-0.394,-1.114,22.28,9.856,-0.7,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.751,0.0,attacker,0,29.659,-0.072,-0.531,22.183,9.89,-1.145,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.668,0.0,attacker,1,29.575,0.134,1.198,22.134,9.925,-0.647,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.585,0.0,attacker,0,29.454,0.137,2.019,22.26,9.934,0.433,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.502,0.0,attacker,1,29.432,-0.082,1.491,22.413,9.961,0.481,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.419,0.0,attacker,0,29.365,-0.011,1.695,22.475,9.99,-0.067,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.336,0.0,attacker,1,29.361,-0.2,0.707,22.509,9.964,-1.965,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.253,0.0,attacker,0,29.316,-0.326,-0.597,22.53,9.929,-2.825,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.17,0.0,attacker,1,29.233,-0.352,-2.096,22.576,9.953,-3.255,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.087,0.0,attacker,0,29.172,-0.423,-2.276,22.493,10.045,-2.721,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-19.004,0.0,attacker,1,29.165,-0.433,0.356,22.189,10.161,-0.49,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-18.921,0.0,attacker,0,29.051,-0.576,1.235,22.172,10.136,1.233,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-18.838,0.0,attacker,1,28.982,-0.43,1.413,21.965,10.142,1.526,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-18.755,0.0,attacker,0,28.942,-0.322,1.054,21.831,10.175,1.377,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-18.672,0.0,attacker,1,28.928,-0.136,0.268,21.707,10.252,0.517,,,,,,,
0.0,Unknown,4,RedTeam,,22.0,-18.589,0.0,attacker,0,28.883,-0.156,-0.083,21.71,10.27,-1.145,,,,,,,
