game_time,play_mode,player_no,team,team_side,robot_world_x,robot_world_y,robot_world_z,role,ball_visible,ball_rel_x,ball_rel_y,ball_rel_z,ball_world_x,ball_world_y,ball_world_z,goal_rel_x,goal_rel_y,nearest_teammate_id,nearest_teammate_world_x,nearest_teammate_world_y,nearest_teammate_dist_to_ball,event
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,1,26.501,17.157,-0.127,38.931,-4.645,-0.188,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,30.598,7.732,0.075,27.198,-9.127,-0.36,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,1,31.508,1.806,0.198,20.948,-9.542,-0.024,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,31.556,0.186,-0.444,19.867,-9.488,-0.098,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,1,31.554,-0.143,-0.6,19.806,-9.483,0.23,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,31.557,-0.306,-0.294,19.775,-9.468,0.904,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,1,31.549,-0.259,-0.011,19.867,-9.453,1.238,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,31.549,-0.199,0.137,19.887,-9.45,1.345,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,1,31.549,-0.017,0.297,19.939,-9.448,1.466,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,31.537,0.186,0.408,19.924,-9.436,1.489,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.917,0.0,attacker,1,31.521,0.182,0.71,19.906,-9.499,1.68,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.834,0.0,attacker,0,31.43,-0.153,1.988,19.975,-9.51,2.298,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.751,0.0,attacker,1,31.486,0.33,0.368,19.883,-9.668,-0.088,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.668,0.0,attacker,0,31.458,0.442,-0.867,19.877,-9.651,-2.279,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.585,0.0,attacker,1,31.42,-0.093,-1.586,19.804,-9.671,-2.825,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.502,0.0,attacker,0,31.383,-0.181,0.011,19.795,-9.721,-2.272,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.419,0.0,attacker,1,31.228,-0.164,2.113,19.942,-9.807,-0.619,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.336,0.0,attacker,0,31.164,-0.496,2.023,20.041,-9.836,0.13,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.253,0.0,attacker,1,31.153,-0.228,1.507,20.271,-9.853,-1.497,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.17,0.0,attacker,0,31.136,-0.62,0.317,20.363,-9.74,-3.432,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.087,0.0,attacker,1,31.036,-0.802,-2.416,20.87,-9.73,-4.331,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.004,0.0,attacker,0,31.012,-0.645,-2.008,21.347,-9.882,-3.439,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.921,0.0,attacker,1,30.999,-0.249,0.022,21.671,-10.052,-1.255,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.838,0.0,attacker,0,30.885,-0.282,1.289,21.779,-10.072,-0.407,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.755,0.0,attacker,1,30.798,-0.242,1.593,21.943,-10.08,0.559,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.672,0.0,attacker,0,30.731,0.054,1.798,21.976,-10.105,-0.645,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.589,0.0,attacker,1,30.737,0.655,-0.606,21.954,-9.968,-3.437,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.506,0.0,attacker,0,30.656,0.008,-1.712,21.816,-9.983,-3.619,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.423,0.0,attacker,1,30.631,-0.198,-1.311,21.846,-10.109,-2.79,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.34,0.0,attacker,0,30.583,-0.013,-0.23,21.868,-10.2,-1.615,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.257,0.0,attacker,1,30.453,0.058,1.495,21.986,-10.227,-0.577,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.174,0.0,attacker,0,30.369,-0.09,1.811,22.045,-10.248,0.305,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.091,0.0,attacker,1,30.339,0.154,1.356,22.073,-10.254,-1.236,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.008,0.0,attacker,0,30.322,0.24,0.204,22.07,-10.165,-3.016,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.925,0.0,attacker,1,30.247,-0.306,-1.935,22.072,-10.127,-3.944,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.842,0.0,attacker,0,30.203,-0.385,-1.712,22.183,-10.236,-3.251,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.759,0.0,attacker,1,30.169,-0.147,0.111,22.326,-10.379,-1.34,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.676,0.0,attacker,0,30.06,-0.156,1.186,22.409,-10.398,-0.607,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.593,0.0,attacker,1,29.983,-0.099,1.482,22.539,-10.42,0.356,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.51,0.0,attacker,0,29.91,0.185,1.779,22.57,-10.438,-0.76,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.427,0.0,attacker,1,29.918,0.527,-0.653,22.478,-10.294,-3.495,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.344,0.0,attacker,0,29.831,-0.051,-1.939,22.373,-10.327,-3.619,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.261,0.0,attacker,1,29.828,-0.083,-1.151,22.463,-10.47,-2.618,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.178,0.0,attacker,0,29.773,0.125,-0.066,22.43,-10.553,-1.536,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.095,0.0,attacker,1,29.638,0.181,1.574,22.538,-10.577,-0.413,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.012,0.0,attacker,0,29.565,0.135,1.689,22.608,-10.592,0.44,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.929,0.0,attacker,1,29.534,0.443,1.388,22.621,-10.611,-1.174,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.846,0.0,attacker,0,29.52,0.45,-0.029,22.445,-10.525,-2.964,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.763,0.0,attacker,1,29.442,-0.077,-1.997,22.372,-10.522,-3.614,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.68,0.0,attacker,0,29.406,-0.218,-1.651,22.408,-10.632,-2.853,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.597,0.0,attacker,1,29.37,0.031,-0.021,22.492,-10.75,-1.058,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.514,0.0,attacker,0,29.258,0.024,1.221,22.534,-10.76,-0.488,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.431,0.0,attacker,1,29.168,0.046,1.748,22.65,-10.775,0.642,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.348,0.0,attacker,0,29.124,0.231,1.498,22.618,-10.807,-0.363,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.265,0.0,attacker,1,29.118,0.722,-0.417,22.499,-10.719,-2.866,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.182,0.0,attacker,0,29.056,0.125,-1.478,22.252,-10.72,-3.321,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.099,0.0,attacker,1,29.029,-0.122,-1.344,22.301,-10.81,-2.94,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.016,0.0,attacker,0,28.981,0.081,-0.335,22.302,-10.912,-1.766,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.933,0.0,attacker,1,28.871,0.181,1.286,22.353,-10.957,-0.685,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.85,0.0,attacker,0,28.763,0.103,1.86,22.483,-10.967,0.325,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.767,0.0,attacker,1,28.75,0.296,1.29,22.464,-10.984,-1.192,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.684,0.0,attacker,0,28.731,0.381,0.15,22.46,-10.89,-2.99,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.601,0.0,attacker,1,28.661,-0.3,-1.808,22.337,-10.871,-3.75,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.518,0.0,attacker,0,28.618,-0.409,-1.732,22.455,-10.983,-3.106,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.435,0.0,attacker,1,28.6,-0.1,0.025,22.592,-11.132,-1.228,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.352,0.0,attacker,0,28.492,-0.048,1.099,22.689,-11.148,-0.528,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.269,0.0,attacker,1,28.406,-0.0,1.573,22.866,-11.161,0.607,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.186,0.0,attacker,0,28.341,0.313,1.693,22.855,-11.191,-0.455,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.103,0.0,attacker,1,28.356,0.648,-0.589,22.668,-11.085,-3.134,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.02,0.0,attacker,0,28.281,0.084,-1.714,22.501,-11.106,-3.384,,,,,,,
