game_time,play_mode,player_no,team,team_side,robot_world_x,robot_world_y,robot_world_z,role,ball_visible,ball_rel_x,ball_rel_y,ball_rel_z,ball_world_x,ball_world_y,ball_world_z,goal_rel_x,goal_rel_y,nearest_teammate_id,nearest_teammate_world_x,nearest_teammate_world_y,nearest_teammate_dist_to_ball,event
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,0,,,,,,,,,,,,,kickoff_start
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,0,20.745,-22.555,-5.064,44.839,-1.58,-5.113,,,,,,,
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,1,30.758,-3.292,-2.445,27.798,8.342,-2.928,,,,,,,
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,0,30.984,-1.271,-1.1,25.738,8.775,-1.327,,,,,,,
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,1,31.02,-1.018,-0.471,24.73,8.918,-0.285,,,,,,,
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,0,31.028,-0.868,-0.093,24.141,8.963,0.425,,,,,,,
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,1,31.048,-0.65,-0.547,23.573,9.018,0.337,,,,,,,
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,0,31.062,-0.521,-0.455,23.267,9.04,0.524,,,,,,,
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,1,31.075,-0.396,-0.396,22.964,9.056,0.761,,,,,,,
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,0,31.077,-0.309,-0.336,22.831,9.058,0.822,,,,,,,
0.0,Unknown,5,RedTeam,,22.0,-22.0,0.0,attacker,1,31.079,-0.212,-0.168,22.772,9.056,0.946,,,,,,,
0.0,Unknown,5,RedTeam,,22.0,-21.92,0.0,attacker,0,31.061,-0.39,-0.125,22.726,9.123,0.866,,,,,,,
