game_time,play_mode,player_no,team,team_side,robot_world_x,robot_world_y,robot_world_z,role,ball_visible,ball_rel_x,ball_rel_y,ball_rel_z,ball_world_x,ball_world_y,ball_world_z,goal_rel_x,goal_rel_y,nearest_teammate_id,nearest_teammate_world_x,nearest_teammate_world_y,nearest_teammate_dist_to_ball,event
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,,,,,,,,,,,,,kickoff_start
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,24.076,19.19,-4.026,40.939,-2.242,-4.217,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,1,30.611,4.991,-0.958,24.34,-8.905,-1.499,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,30.96,2.06,-0.293,21.079,-9.012,-0.509,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,1,31.023,0.119,-0.634,19.667,-8.941,-0.253,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,31.022,-0.189,-0.691,19.622,-8.939,0.077,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,1,31.028,-0.309,-0.222,19.671,-8.93,0.866,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,31.018,-0.293,-0.094,19.734,-8.918,1.087,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,1,31.019,-0.184,0.108,19.8,-8.917,1.252,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,0,31.019,-0.029,0.292,19.83,-8.914,1.354,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,22.0,0.0,attacker,1,31.007,0.162,0.428,19.807,-8.898,1.449,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.9,0.0,attacker,0,30.975,0.138,0.518,19.809,-8.969,1.432,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.8,0.0,attacker,1,30.913,-0.183,1.864,19.924,-9.027,2.132,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.7,0.0,attacker,0,30.923,0.257,1.005,19.837,-9.16,0.518,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.6,0.0,attacker,1,30.923,0.362,-0.972,19.802,-9.168,-2.404,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.5,0.0,attacker,0,30.862,-0.099,-1.536,19.834,-9.201,-2.754,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.4,0.0,attacker,1,30.838,-0.151,0.275,19.845,-9.302,-1.968,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.3,0.0,attacker,0,30.697,-0.116,1.81,19.932,-9.365,-0.961,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.2,0.0,attacker,1,30.628,-0.454,1.9,20.054,-9.428,-0.006,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.1,0.0,attacker,0,30.579,-0.368,1.733,20.183,-9.454,-1.161,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,21.0,0.0,attacker,1,30.591,-0.657,-0.304,20.41,-9.304,-3.939,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.9,0.0,attacker,0,30.478,-0.95,-2.035,20.799,-9.379,-3.962,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.8,0.0,attacker,1,30.476,-0.564,-1.544,21.495,-9.573,-2.946,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.7,0.0,attacker,0,30.437,-0.247,-0.309,21.723,-9.701,-1.519,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.6,0.0,attacker,1,30.316,-0.238,1.424,21.912,-9.749,-0.244,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.5,0.0,attacker,0,30.228,-0.252,1.565,22.016,-9.764,0.59,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.4,0.0,attacker,1,30.19,0.084,1.339,22.064,-9.808,-0.851,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.3,0.0,attacker,0,30.152,0.657,0.175,22.073,-9.747,-2.607,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.2,0.0,attacker,1,30.094,0.058,-1.661,21.827,-9.732,-3.532,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.1,0.0,attacker,0,30.036,-0.152,-1.618,21.873,-9.819,-3.111,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,20.0,0.0,attacker,1,30.01,0.052,-0.141,21.897,-9.974,-1.459,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.9,0.0,attacker,0,29.889,0.107,1.114,21.94,-9.996,-0.919,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.8,0.0,attacker,1,29.783,0.0,1.842,22.046,-10.039,0.277,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.7,0.0,attacker,0,29.741,0.083,1.531,22.037,-10.072,-0.712,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.6,0.0,attacker,1,29.736,0.405,-0.223,22.053,-9.97,-3.173,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.5,0.0,attacker,0,29.655,-0.219,-1.421,22.042,-9.986,-3.474,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.4,0.0,attacker,1,29.623,-0.352,-1.439,22.154,-10.113,-2.95,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.3,0.0,attacker,0,29.568,-0.137,-0.336,22.251,-10.222,-1.673,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.2,0.0,attacker,1,29.465,-0.087,1.204,22.38,-10.281,-0.636,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.1,0.0,attacker,0,29.37,-0.116,1.522,22.466,-10.304,0.341,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,19.0,0.0,attacker,1,29.334,0.143,1.229,22.493,-10.343,-0.882,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.9,0.0,attacker,0,29.293,0.608,0.232,22.492,-10.291,-2.476,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.8,0.0,attacker,1,29.242,0.026,-1.681,22.29,-10.28,-3.493,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.7,0.0,attacker,0,29.184,-0.169,-1.637,22.352,-10.361,-3.118,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.6,0.0,attacker,1,29.15,0.097,-0.112,22.357,-10.513,-1.428,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.5,0.0,attacker,0,29.042,0.172,1.003,22.42,-10.542,-0.938,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.4,0.0,attacker,1,28.951,0.091,1.685,22.506,-10.594,0.346,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.3,0.0,attacker,0,28.887,0.266,1.558,22.521,-10.621,-0.529,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.2,0.0,attacker,1,28.894,0.53,-0.267,22.391,-10.548,-2.937,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.1,0.0,attacker,0,28.816,-0.039,-1.402,22.248,-10.568,-3.232,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,18.0,0.0,attacker,1,28.779,-0.211,-1.513,22.364,-10.692,-2.691,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.9,0.0,attacker,0,28.734,-0.026,-0.572,22.359,-10.799,-1.503,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.8,0.0,attacker,1,28.629,0.07,1.085,22.44,-10.842,-0.541,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.7,0.0,attacker,0,28.519,0.032,1.704,22.563,-10.862,0.385,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.6,0.0,attacker,1,28.502,0.184,0.985,22.58,-10.912,-0.347,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.5,0.0,attacker,0,28.441,0.737,0.723,22.592,-10.904,-1.687,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.4,0.0,attacker,1,28.421,0.268,-1.251,22.234,-10.88,-3.096,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.3,0.0,attacker,0,28.34,-0.121,-1.674,22.227,-10.905,-3.234,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.2,0.0,attacker,1,28.328,0.005,-0.376,22.234,-11.074,-1.775,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.1,0.0,attacker,0,28.231,0.155,0.692,22.273,-11.114,-1.187,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,17.0,0.0,attacker,1,28.104,0.093,1.931,22.409,-11.167,0.159,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,16.9,0.0,attacker,0,28.072,0.187,1.444,22.439,-11.205,-0.338,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,16.8,0.0,attacker,1,28.062,0.598,0.284,22.432,-11.15,-2.555,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,16.7,0.0,attacker,0,28.013,-0.143,-0.975,22.231,-11.128,-3.349,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,16.6,0.0,attacker,1,27.941,-0.336,-1.792,22.396,-11.226,-3.094,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,16.5,0.0,attacker,0,27.921,-0.132,-0.713,22.487,-11.369,-1.775,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,16.4,0.0,attacker,1,27.826,-0.01,0.87,22.543,-11.426,-0.711,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,16.3,0.0,attacker,0,27.713,-0.017,1.608,22.685,-11.45,0.286,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,16.2,0.0,attacker,1,27.699,0.169,1.059,22.719,-11.509,-0.281,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,16.1,0.0,attacker,0,27.64,0.712,0.783,22.73,-11.502,-1.641,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,16.0,0.0,attacker,1,27.612,0.222,-1.235,22.387,-11.467,-3.067,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,15.9,0.0,attacker,0,27.538,-0.136,-1.847,22.401,-11.52,-3.125,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,15.8,0.0,attacker,1,27.536,0.072,-0.457,22.412,-11.694,-1.541,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,15.7,0.0,attacker,0,27.44,0.217,0.713,22.449,-11.73,-0.96,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,15.6,0.0,attacker,1,27.3,0.162,1.947,22.59,-11.762,0.294,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,15.5,0.0,attacker,0,27.276,0.258,1.341,22.594,-11.804,-0.017,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,15.4,0.0,attacker,1,27.264,0.69,0.614,22.534,-11.801,-2.008,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,15.3,0.0,attacker,0,27.217,0.132,-0.836,22.277,-11.733,-3.257,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,15.2,0.0,attacker,1,27.137,-0.18,-1.983,22.386,-11.822,-3.168,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,15.1,0.0,attacker,0,27.129,-0.061,-0.755,22.393,-11.976,-1.825,,,,,,,
0.0,Unknown,2,RedTeam,,22.0,15.0,0.0,attacker,1,27.049,0.038,0.77,22.459,-12.048,-0.688,,,,,,,
