game_time,play_mode,player_no,team,team_side,robot_world_x,robot_world_y,robot_world_z,role,ball_visible,ball_rel_x,ball_rel_y,ball_rel_z,ball_world_x,ball_world_y,ball_world_z,goal_rel_x,goal_rel_y,nearest_teammate_id,nearest_teammate_world_x,nearest_teammate_world_y,nearest_teammate_dist_to_ball,event
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,,,,,,,,,,,,,kickoff_start
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,20.343,4.469,-3.436,11.274,-0.334,-3.729,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,21.069,0.865,-0.342,6.375,-1.06,-0.939,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,21.088,0.603,-0.391,5.875,-1.062,-0.573,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,21.096,-0.236,-0.335,5.513,-1.045,-0.311,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,21.092,-0.436,-0.375,5.582,-1.052,-0.059,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,21.104,-0.376,-0.335,5.818,-1.075,0.26,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,21.107,-0.313,-0.147,6.001,-1.08,0.511,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,21.099,-0.214,-0.033,6.162,-1.074,0.628,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,0,21.099,-0.151,-0.005,6.227,-1.076,0.658,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,20.0,0.0,attacker,1,21.1,-0.041,0.129,6.221,-1.073,0.733,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.917,0.0,attacker,0,21.072,-0.062,0.224,6.271,-1.13,0.775,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.834,0.0,attacker,1,21.027,-0.228,0.951,6.357,-1.181,1.021,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.751,0.0,attacker,0,20.983,0.067,0.925,6.337,-1.239,0.38,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.668,0.0,attacker,1,20.957,0.278,0.23,6.333,-1.266,-0.811,,,,,,,
0.0,Unknown,11,RedTeam,,7.0,19.585,0.0,attacker,0,20.909,0.069,-0.402,6.288,-1.284,-1.162,,,,,,,
