game_time,play_mode,player_no,team,team_side,robot_world_x,robot_world_y,robot_world_z,role,ball_visible,ball_rel_x,ball_rel_y,ball_rel_z,ball_world_x,ball_world_y,ball_world_z,goal_rel_x,goal_rel_y,nearest_teammate_id,nearest_teammate_world_x,nearest_teammate_world_y,nearest_teammate_dist_to_ball,event
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,0,,,,,,,,,,,,,kickoff_start
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,0,24.346,21.964,-4.061,43.71,-2.539,-4.261,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,1,32.455,6.009,-1.239,25.249,-10.818,-1.847,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,0,32.922,2.513,-0.362,21.292,-11.007,-0.589,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,1,33.022,0.156,-0.732,19.546,-10.937,-0.326,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,0,33.011,-0.215,-0.752,19.456,-10.922,0.065,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,1,33.018,-0.317,-0.207,19.532,-10.915,0.901,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,0,33.019,-0.312,-0.001,19.539,-10.906,1.209,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,1,33.009,-0.202,0.121,19.653,-10.899,1.338,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,0,33.009,-0.041,0.266,19.679,-10.897,1.44,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,22.0,0.0,attacker,1,32.996,0.161,0.461,19.653,-10.882,1.5,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,21.9,0.0,attacker,0,32.976,0.149,0.512,19.668,-10.962,1.53,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,21.8,0.0,attacker,1,32.897,-0.172,2.024,19.724,-11.0,2.311,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,21.7,0.0,attacker,0,32.913,0.306,1.003,19.679,-11.144,0.529,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,21.6,0.0,attacker,1,32.926,0.391,-1.19,19.625,-11.156,-2.671,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,21.5,0.0,attacker,0,32.87,-0.164,-1.626,19.591,-11.187,-2.978,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,21.4,0.0,attacker,1,32.848,-0.178,0.35,19.592,-11.292,-2.132,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,21.3,0.0,attacker,0,32.697,-0.16,2.03,19.765,-11.372,-0.87,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,21.2,0.0,attacker,1,32.629,-0.501,2.099,19.919,-11.434,0.117,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,21.1,0.0,attacker,0,32.588,-0.323,1.984,20.09,-11.47,-1.25,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,21.0,0.0,attacker,1,32.61,-0.694,-0.416,20.314,-11.28,-4.384,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.9,0.0,attacker,0,32.486,-0.965,-2.415,20.696,-11.374,-4.336,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.8,0.0,attacker,1,32.507,-0.556,-1.584,21.362,-11.614,-2.899,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.7,0.0,attacker,0,32.468,-0.26,-0.177,21.611,-11.739,-1.375,,,,,,,
