game_time,play_mode,player_no,team,team_side,robot_world_x,robot_world_y,robot_world_z,role,ball_visible,ball_rel_x,ball_rel_y,ball_rel_z,ball_world_x,ball_world_y,ball_world_z,goal_rel_x,goal_rel_y,nearest_teammate_id,nearest_teammate_world_x,nearest_teammate_world_y,nearest_teammate_dist_to_ball,event
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,0,,,,,,,,,,,,,kickoff_start
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,0,22.412,19.067,-3.806,40.897,-2.524,-3.987,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,1,29.172,5.244,-1.102,24.803,-9.481,-1.65,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,0,29.566,2.206,-0.298,21.397,-9.64,-0.502,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,1,29.643,0.124,-0.647,19.866,-9.572,-0.282,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,0,29.642,-0.166,-0.671,19.827,-9.57,0.064,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,1,29.648,-0.3,-0.186,19.853,-9.56,0.853,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,0,29.649,-0.285,-0.041,19.912,-9.558,1.045,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,1,29.639,-0.181,0.103,19.976,-9.547,1.196,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,0,29.639,-0.078,0.238,20.0,-9.544,1.293,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,20.0,0.0,attacker,1,29.627,0.145,0.409,19.978,-9.528,1.384,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.925,0.0,attacker,0,29.611,0.139,0.47,19.995,-9.59,1.383,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.85,0.0,attacker,1,29.534,-0.144,1.812,20.093,-9.606,2.063,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.775,0.0,attacker,0,29.549,0.332,0.903,20.017,-9.72,0.474,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.7,0.0,attacker,1,29.55,0.366,-1.027,19.964,-9.702,-2.395,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.625,0.0,attacker,0,29.5,-0.091,-1.441,19.935,-9.719,-2.648,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.55,0.0,attacker,1,29.468,-0.134,0.303,19.949,-9.788,-1.879,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.475,0.0,attacker,0,29.332,-0.183,1.756,20.035,-9.832,-0.849,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.4,0.0,attacker,1,29.267,-0.409,1.877,20.216,-9.876,0.096,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.325,0.0,attacker,0,29.22,-0.322,1.77,20.299,-9.88,-1.084,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.25,0.0,attacker,1,29.232,-0.587,-0.347,20.525,-9.69,-3.906,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.175,0.0,attacker,0,29.127,-0.782,-2.125,20.913,-9.766,-3.844,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.1,0.0,attacker,1,29.13,-0.498,-1.44,21.468,-9.944,-2.657,,,,,,,
0.0,Unknown,3,RedTeam,,22.0,19.025,0.0,attacker,0,29.093,-0.26,-0.208,21.668,-10.038,-1.324,,,,,,,
